Dominio,Status,Bloqueado,IPs_Resueltas
prism-break.org,NOERROR,No,"164.163.74.82, 35.185.44.232, 164.163.74.82, 164.163.74.82"
guardster.com,NOERROR,No,"164.163.74.82, 104.21.30.39, 172.67.150.134, 164.163.74.82, 164.163.74.82"
freedns.afraid.org,NOERROR,No,"164.163.74.82, 69.42.215.252, 164.163.74.82, 164.163.74.82, 164.163.74.82"
banthis.tv,NOERROR,No,"164.163.74.82, 172.67.201.14, 104.21.76.209, 164.163.74.82, 164.163.74.82"
ddosecrets.com,NOERROR,No,"164.163.74.82, 104.26.3.199, 104.26.2.199, 172.67.75.15, 164.163.74.82, 164.163.74.82"
www.acj-ymca.org,NOERROR,No,"164.163.74.82, 199.59.243.228, 164.163.74.82, 164.163.74.82"
imo.im,NOERROR,No,"164.163.74.82, 83.229.98.15, 83.229.98.31, 164.163.74.82, 164.163.74.82"
www.ntv.ru,NOERROR,No,"164.163.74.82, 185.129.100.166, 185.129.100.162, 164.163.74.82, 164.163.74.82"
www.cseindia.org,NOERROR,No,"164.163.74.82, 3.6.12.203, 164.163.74.82, 164.163.74.82, 164.163.74.82"
www.islamdoor.com,SERVFAIL,Sí,"164.163.74.82, 164.163.74.82, 164.163.74.82"
www.on-instant.com,NOERROR,No,"164.163.74.82, 193.3.19.74, 164.163.74.82, 164.163.74.82"
globalpressjournal.com,NOERROR,No,"164.163.74.82, 104.21.85.93, 172.67.204.63, 164.163.74.82, 164.163.74.82"
www.mp3.com,NOERROR,No,"164.163.74.82, 3.33.139.32, 164.163.74.82, 164.163.74.82"
www.rarbg.to,NOERROR,No,"164.163.74.82, 104.21.96.1, 104.21.32.1, 104.21.16.1, 104.21.112.1, 104.21.64.1, 104.21.48.1, 104.21.80.1, 164.163.74.82, 164.163.74.82"
libgen.me,NOERROR,No,"164.163.74.82, 164.163.74.82, 164.163.74.82"
secondlife.com,NOERROR,No,"164.163.74.82, 190.61.111.139, 190.61.111.145, 164.163.74.82, 164.163.74.82"
www.oneworld.net,NOERROR,No,"164.163.74.82, 66.45.226.139, 164.163.74.82, 164.163.74.82"
www.mail2web.com,NOERROR,No,"164.163.74.82, 66.113.135.6, 164.163.74.82, 164.163.74.82"
i2pforum.net,NOERROR,No,"164.163.74.82, 91.143.90.53, 164.163.74.82, 164.163.74.82"
hola.org,NOERROR,No,"164.163.74.82, 107.22.193.119, 54.225.121.9, 164.163.74.82, 164.163.74.82"
shamash.org,NOERROR,No,"164.163.74.82, 66.96.163.134, 164.163.74.82, 164.163.74.82"
www.bittornado.com,NOERROR,No,"164.163.74.82, 23.237.152.122, 164.163.74.82, 164.163.74.82"
www.photobucket.com,NOERROR,No,"164.163.74.82, 3.166.181.36, 3.166.181.48, 3.166.181.80, 3.166.181.101, 164.163.74.82, 164.163.74.82"
www.oovoo.com,NOERROR,No,"164.163.74.82, 172.67.176.162, 104.21.80.90, 164.163.74.82, 164.163.74.82"
www.netflix.com,NOERROR,No,"164.163.74.82, 3.138.161.83, 18.191.122.176, 3.137.75.83, 164.163.74.82, 164.163.74.82"
timesofindia.indiatimes.com,NOERROR,No,"164.163.74.82, 23.61.251.14, 23.61.251.9, 164.163.74.82, 164.163.74.82"
www.cis.minsk.by,NOERROR,No,"164.163.74.82, 195.222.71.116, 164.163.74.82, 164.163.74.82"
cf-ipfs.com,NOERROR,No,"164.163.74.82, 164.163.74.82, 164.163.74.82"
www.dailymotion.com,NOERROR,No,"164.163.74.82, 3.134.235.187, 164.163.74.82, 164.163.74.82"
www.kabobfest.com,NOERROR,No,"164.163.74.82, 31.220.81.116, 164.163.74.82, 164.163.74.82"
mask.icloud.com,NOERROR,No,"164.163.74.82, 17.248.186.36, 17.248.186.73, 17.248.186.42, 17.248.186.72, 17.248.186.100, 17.248.186.71, 17.248.136.169, 17.248.186.47, 164.163.74.82, 164.163.74.82"
mask-h2.icloud.com,NOERROR,No,"164.163.74.82, 17.248.186.42, 17.248.186.72, 17.248.186.100, 17.248.186.71, 17.248.136.169, 17.248.186.47, 17.248.186.36, 17.248.186.73, 172.224.89.11, 172.224.205.9, 172.224.89.14, 172.224.89.9, 172.224.205.4, 172.224.89.5, 172.224.89.10, 172.224.205.5, 164.163.74.82, 164.163.74.82"
www.espectador.com,NOERROR,No,"164.163.74.82, 179.27.158.101, 164.163.74.82, 164.163.74.82"
www.womensmediacenter.com,NOERROR,No,"164.163.74.82, 104.207.230.167, 164.163.74.82, 164.163.74.82"
www.search.com,NOERROR,No,"164.163.74.82, 64.181.193.154, 164.163.74.82, 164.163.74.82"
cloudflare-ipfs.com,NOERROR,No,"164.163.74.82, 164.163.74.82, 164.163.74.82"
www.globet.com,NOERROR,No,"164.163.74.82, 15.197.148.33, 3.33.130.190, 164.163.74.82, 164.163.74.82"
startpage.com,NOERROR,No,"164.163.74.82, 67.63.61.137, 164.163.74.82, 164.163.74.82"
twitter.com,NOERROR,No,"164.163.74.82, 162.159.140.229, 164.163.74.82, 164.163.74.82"
www.jabber.ru,NOERROR,No,"164.163.74.82, 116.202.237.43, 164.163.74.82, 164.163.74.82"
www.dotster.com,NOERROR,No,"164.163.74.82, 172.64.148.83, 164.163.74.82, 164.163.74.82"
www.eurogrand.com,NOERROR,No,"164.163.74.82, 164.163.74.82, 164.163.74.82"
search.privacytools.io,NOERROR,No,"164.163.74.82, 164.163.74.82, 164.163.74.82"
www.splitacecasino.net,SERVFAIL,Sí,"164.163.74.82, 164.163.74.82, 164.163.74.82"
www.ragingbullcampaign.com,SERVFAIL,Sí,"164.163.74.82, 164.163.74.82, 164.163.74.82"
tutl24.xyz,NOERROR,No,"164.163.74.82, 164.163.74.82, 164.163.74.82"
www.futbollibretv.fr,NOERROR,No,"164.163.74.82, 31.214.178.54, 164.163.74.82, 164.163.74.82"
librefutbol.futbol,NOERROR,No,"164.163.74.82, 72.52.178.23, 164.163.74.82, 164.163.74.82"
futbollibrehd.net,NOERROR,No,"164.163.74.82, 72.52.178.23, 164.163.74.82, 164.163.74.82"
librefutboltv.net,NOERROR,No,"164.163.74.82, 72.52.178.23, 164.163.74.82, 164.163.74.82"
ott-cdn.me,NOERROR,No,"164.163.74.82, 164.163.74.82, 164.163.74.82"
ottc.pro,NOERROR,No,"164.163.74.82, 164.163.74.82, 164.163.74.82"
tvmagis.net,NOERROR,No,"164.163.74.82, 164.163.74.82, 164.163.74.82"
libre.futbol,NOERROR,No,"164.163.74.82, 164.163.74.82, 164.163.74.82"
televisionlibre.futbol,NOERROR,No,"164.163.74.82, 52.223.13.41, 164.163.74.82, 164.163.74.82"
portalbarranca.com,NOERROR,No,"164.163.74.82, 104.21.42.2, 172.67.154.89, 164.163.74.82, 164.163.74.82"
televisiongratishd.com,NOERROR,No,"164.163.74.82, 69.16.230.165, 164.163.74.82, 164.163.74.82"
www.123bingoonline.com,SERVFAIL,Sí,"164.163.74.82, 164.163.74.82, 164.163.74.82"
www.21nova.es,SERVFAIL,Sí,"164.163.74.82, 164.163.74.82, 164.163.74.82"
www.allirishcasino.com,NOERROR,No,"164.163.74.82, 164.163.74.82, 164.163.74.82"
www.caesarsbingo.com,SERVFAIL,Sí,"164.163.74.82, 164.163.74.82, 164.163.74.82"
www.freespinscasino.com,NOERROR,No,"164.163.74.82, 164.163.74.82, 164.163.74.82"
www.jetbull.com,SERVFAIL,Sí,"164.163.74.82, 164.163.74.82, 164.163.74.82"
www.123bingoonline.com,SERVFAIL,Sí,"164.163.74.82, 164.163.74.82, 164.163.74.82"
www.21nova.es,SERVFAIL,Sí,"164.163.74.82, 164.163.74.82, 164.163.74.82, 164.163.74.82"
www.allirishcasino.com,NOERROR,No,"164.163.74.82, 164.163.74.82, 164.163.74.82"
www.caesarsbingo.com,SERVFAIL,Sí,"164.163.74.82, 164.163.74.82, 164.163.74.82"
www.eurogrand.com,NOERROR,No,"164.163.74.82, 164.163.74.82, 164.163.74.82"
www.freespinscasino.com,NOERROR,No,"164.163.74.82, 164.163.74.82, 164.163.74.82"
www.jetbull.com,SERVFAIL,Sí,"164.163.74.82, 164.163.74.82, 164.163.74.82"
www.ragingbullcampaign.com,SERVFAIL,Sí,"164.163.74.82, 164.163.74.82, 164.163.74.82"
www.splitacecasino.net,SERVFAIL,Sí,"164.163.74.82, 164.163.74.82, 164.163.74.82"
www.televisiongratishd.com,NOERROR,No,"164.163.74.82, 69.16.230.165, 164.163.74.82, 164.163.74.82"
www.pokerstars.com,NOERROR,No,"164.163.74.82, 190.61.111.138, 190.61.111.146, 164.163.74.82, 164.163.74.82"
www.roxypalace.com,NOERROR,No,"164.163.74.82, 85.184.96.0, 164.163.74.82, 164.163.74.82"
www.grandonline.com,NOERROR,No,"164.163.74.82, 95.85.26.242, 164.163.74.82, 164.163.74.82"
rojadirecta.me,NOERROR,No,"164.163.74.82, 52.223.39.56, 164.163.74.82, 164.163.74.82"
rojadirecta.com,NOERROR,No,"164.163.74.82, 172.67.155.45, 104.21.6.222, 164.163.74.82, 164.163.74.82"
www.rojadirecta.com,NOERROR,No,"164.163.74.82, 172.67.155.45, 104.21.6.222, 164.163.74.82, 164.163.74.82"
casino.com,NOERROR,No,"164.163.74.82, 151.101.3.52, 151.101.131.52, 151.101.67.52, 151.101.195.52, 164.163.74.82, 164.163.74.82, 164.163.74.82"
www.europacasino.com,NOERROR,No,"164.163.74.82, 172.66.44.186, 172.66.47.70, 164.163.74.82, 164.163.74.82"
www.888casino.com,NOERROR,No,"164.163.74.82, 18.64.174.111, 18.64.174.96, 18.64.174.39, 18.64.174.95, 164.163.74.82, 164.163.74.82"
vegas.williamhill.com,NOERROR,No,"164.163.74.82, 3.166.152.67, 3.166.152.107, 3.166.152.38, 3.166.152.4, 164.163.74.82, 164.163.74.82"
www.casinoaction.com,NOERROR,No,"164.163.74.82, 66.212.229.128, 164.163.74.82, 164.163.74.82"
www.casino777.es,NOERROR,No,"164.163.74.82, 104.18.43.123, 172.64.144.133, 164.163.74.82, 164.163.74.82"
www.casino777.be,NOERROR,No,"164.163.74.82, 104.16.176.158, 104.16.223.211, 164.163.74.82, 164.163.74.82"
www.casino.com,NOERROR,No,"164.163.74.82, 151.101.131.52, 151.101.3.52, 151.101.67.52, 151.101.195.52, 164.163.74.82, 164.163.74.82"
www.casino-estrellas.com,NOERROR,No,"164.163.74.82, 103.224.182.253, 164.163.74.82, 164.163.74.82"
www.casimba.com,NOERROR,No,"164.163.74.82, 108.157.173.70, 108.157.173.108, 108.157.173.45, 108.157.173.117, 164.163.74.82, 164.163.74.82"
www.cashmio.com,NOERROR,No,"164.163.74.82, 104.21.48.1, 104.21.96.1, 104.21.16.1, 104.21.112.1, 104.21.32.1, 104.21.64.1, 104.21.80.1, 164.163.74.82, 164.163.74.82"
www.carltonbingo.com,NOERROR,No,"164.163.74.82, 172.67.183.7, 104.21.48.86, 164.163.74.82, 164.163.74.82"
www.cardschat.com,NOERROR,No,"164.163.74.82, 104.18.143.196, 104.17.32.198, 164.163.74.82, 164.163.74.82"
www.canbet.com,NOERROR,No,"164.163.74.82, 86.105.245.69, 164.163.74.82, 164.163.74.82"
www.caliente.mx,NOERROR,No,"164.163.74.82, 104.18.43.240, 172.64.144.16, 164.163.74.82, 164.163.74.82"
www.caesarscasino.com,NOERROR,No,"164.163.74.82, 104.21.6.247, 172.67.135.130, 164.163.74.82, 164.163.74.82"
www.bwin.es,NOERROR,No,"164.163.74.82, 104.17.211.5, 104.17.212.5, 164.163.74.82, 164.163.74.82"
www.bwin.com,NOERROR,No,"164.163.74.82, 104.16.130.238, 104.16.131.238, 164.163.74.82, 164.163.74.82"
www.buzzluck.com,NOERROR,No,"164.163.74.82, 104.16.16.16, 104.16.17.16, 164.163.74.82, 164.163.74.82"
www.buckybingo.co.uk,NOERROR,No,"164.163.74.82, 3.166.152.49, 3.166.152.111, 3.166.152.17, 3.166.152.102, 164.163.74.82, 164.163.74.82"
www.bronzecasino.com,NOERROR,No,"164.163.74.82, 199.59.243.228, 164.163.74.82, 164.163.74.82"
www.boylesports.com,NOERROR,No,"164.163.74.82, 104.18.84.33, 104.18.85.33, 164.163.74.82, 164.163.74.82"
www.box24casino.com,NOERROR,No,"164.163.74.82, 104.21.74.242, 172.67.207.175, 164.163.74.82, 164.163.74.82"
www.bovada.lv,NOERROR,No,"164.163.74.82, 175.41.0.43, 164.163.74.82, 164.163.74.82"
www.botemania.es,NOERROR,No,"164.163.74.82, 93.93.87.137, 164.163.74.82, 164.163.74.82"
www.bodog.eu,NOERROR,No,"164.163.74.82, 45.68.35.9, 164.163.74.82, 164.163.74.82"
www.bodog.com,NOERROR,No,"164.163.74.82, 104.18.8.68, 104.18.9.68, 164.163.74.82, 164.163.74.82"
www.bingo.com,NOERROR,No,"164.163.74.82, 85.184.96.0, 164.163.74.82, 164.163.74.82"
www.betway.lat,NOERROR,No,"164.163.74.82, 172.64.147.36, 104.18.40.220, 164.163.74.82, 164.163.74.82"
www.betway.es,NOERROR,No,"164.163.74.82, 172.64.148.75, 104.18.39.181, 164.163.74.82, 164.163.74.82"
www.betstars.com,NOERROR,No,"164.163.74.82, 54.72.136.184, 34.252.172.244, 164.163.74.82, 164.163.74.82"
www.betsson.com,NOERROR,No,"164.163.74.82, 13.35.116.109, 13.35.116.87, 13.35.116.90, 13.35.116.118, 164.163.74.82, 164.163.74.82"
www.betsafe.com,NOERROR,No,"164.163.74.82, 18.173.166.47, 18.173.166.113, 18.173.166.14, 18.173.166.53, 164.163.74.82, 164.163.74.82"
www.betplatino.com,NOERROR,No,"164.163.74.82, 86.105.245.69, 164.163.74.82, 164.163.74.82"
www.betmotion.com,NOERROR,No,"164.163.74.82, 104.17.238.239, 104.17.237.239, 164.163.74.82, 164.163.74.82"
www.betika.com,NOERROR,No,"164.163.74.82, 162.159.128.86, 162.159.129.86, 164.163.74.82, 164.163.74.82"
www.betfred.com,NOERROR,No,"164.163.74.82, 172.64.150.116, 104.18.37.140, 164.163.74.82, 164.163.74.82"
www.betesporte.com,NOERROR,No,"164.163.74.82, 104.17.104.76, 164.163.74.82, 164.163.74.82"
www.betcris.com,NOERROR,No,"164.163.74.82, 162.159.135.42, 164.163.74.82, 164.163.74.82"
