Dominio,Status,Bloqueado,IPs_Resueltas
surfshark.com,NOERROR,No,"200.35.79.41, 104.18.120.34, 104.18.121.34, 200.35.79.41, 200.35.79.41"
spys.one,NOERROR,No,"200.35.79.41, 104.21.80.42, 172.67.174.17, 200.35.79.41, 200.35.79.41"
www.gayegypt.com,NOERROR,No,"200.35.79.41, 94.23.160.76, 200.35.79.41, 200.35.79.41"
www.betternet.co,NOERROR,No,"200.35.79.41, 172.66.43.164, 172.66.40.92, 200.35.79.41, 200.35.79.41"
www.anonymsurfen.com,NOERROR,No,"200.35.79.41, 92.205.53.133, 200.35.79.41, 200.35.79.41"
proxify.com,NOERROR,No,"200.35.79.41, 173.208.81.207, 200.35.79.41, 200.35.79.41"
transsexual.org,NOERROR,No,"200.35.79.41, 192.119.106.241, 200.35.79.41, 200.35.79.41"
tails.boum.org,NOERROR,No,"200.35.79.41, 94.142.244.34, 204.13.164.63, 200.35.79.41, 200.35.79.41"
sinetiquetas.org,NOERROR,No,"200.35.79.41, 104.21.58.198, 172.67.207.58, 200.35.79.41, 200.35.79.41"
shadowsocks.org,NOERROR,No,"200.35.79.41, 172.67.144.181, 104.21.10.62, 200.35.79.41, 200.35.79.41"
safervpn.com,NOERROR,No,"200.35.79.41, 104.18.28.183, 104.18.29.183, 200.35.79.41, 200.35.79.41"
riseup.net,NOERROR,No,"200.35.79.41, 198.252.153.67, 198.252.153.106, 200.35.79.41, 200.35.79.41"
proxytools.sourceforge.net,NOERROR,No,"200.35.79.41, 104.18.12.149, 104.18.13.149, 200.35.79.41, 200.35.79.41"
proxy.org,NOERROR,No,"200.35.79.41, 23.105.134.43, 200.35.79.41, 200.35.79.41"
protonvpn.com,NOERROR,No,"200.35.79.41, 185.159.159.140, 200.35.79.41, 200.35.79.41"
openvpn.net,NOERROR,No,"200.35.79.41, 104.19.191.106, 104.19.190.106, 200.35.79.41, 200.35.79.41"
mullvad.net,NOERROR,No,"200.35.79.41, 200.35.79.41, 200.35.79.41"
grindr.mobi,NOERROR,No,"200.35.79.41, 104.16.89.83, 104.18.188.11, 200.35.79.41, 200.35.79.41"
freenetproject.org,NOERROR,No,"200.35.79.41, 108.157.173.8, 108.157.173.17, 108.157.173.33, 108.157.173.105, 200.35.79.41, 200.35.79.41"
www.laiguana.tv,NOERROR,No,"200.35.79.41, 172.67.69.169, 104.26.11.128, 104.26.10.128, 200.35.79.41, 200.35.79.41"
www.lacausar.org,NOERROR,No,"200.35.79.41, 104.21.96.1, 104.21.80.1, 104.21.16.1, 104.21.112.1, 104.21.64.1, 104.21.48.1, 104.21.32.1, 200.35.79.41, 200.35.79.41"
www.adncaraota.com,NOERROR,No,"200.35.79.41, 172.67.193.6, 104.21.84.127, 200.35.79.41, 200.35.79.41"
www.speeddater.co.uk,NOERROR,No,"200.35.79.41, 23.221.214.140, 23.221.214.148, 200.35.79.41, 200.35.79.41"
www.ibe.unesco.org,NOERROR,No,"200.35.79.41, 193.242.192.47, 200.35.79.41, 200.35.79.41"
sci-hub.se,NOERROR,No,"200.35.79.41, 186.2.163.219, 200.35.79.41, 200.35.79.41"
www.xxlmag.com,NOERROR,No,"200.35.79.41, 23.221.214.150, 23.221.214.171, 200.35.79.41, 200.35.79.41"
forum.mhut.org,NOERROR,No,"200.35.79.41, 176.123.10.72, 200.35.79.41, 200.35.79.41"
www.ymca.int,NOERROR,No,"200.35.79.41, 35.214.97.72, 200.35.79.41, 200.35.79.41"
www.eea.europa.eu,NOERROR,No,"200.35.79.41, 34.246.63.148, 34.250.90.82, 200.35.79.41, 200.35.79.41"
www.blackberry.com,NOERROR,No,"200.35.79.41, 18.239.18.109, 18.239.18.116, 18.239.18.7, 18.239.18.40, 200.35.79.41, 200.35.79.41"
www.slideshare.net,NOERROR,No,"200.35.79.41, 199.232.178.152, 200.35.79.41, 200.35.79.41"
www.keptprivate.com,NOERROR,No,"200.35.79.41, 38.117.1.51, 200.35.79.41, 200.35.79.41"
www.ask.com,NOERROR,No,"200.35.79.41, 199.232.178.114, 200.35.79.41, 200.35.79.41"
www.meetup.com,NOERROR,No,"200.35.79.41, 199.232.178.217, 200.35.79.41, 200.35.79.41"
repo1.maven.org,NOERROR,No,"200.35.79.41, 146.75.124.209, 200.35.79.41, 200.35.79.41"
www.leaseweb.com,NOERROR,No,"200.35.79.41, 157.185.179.23, 200.35.79.41, 200.35.79.41"
www.iconnecthere.com,NOERROR,No,"200.35.79.41, 103.224.182.253, 200.35.79.41, 200.35.79.41"
www.ihf-hr.org,NOERROR,No,"200.35.79.41, 35.176.137.137, 200.35.79.41, 200.35.79.41"
ifeminists.com,NOERROR,No,"200.35.79.41, 172.96.186.215, 200.35.79.41, 200.35.79.41"
globalvoices.org,NOERROR,No,"200.35.79.41, 213.108.108.29, 200.35.79.41, 200.35.79.41"
beyondexgay.com,NOERROR,No,"200.35.79.41, 148.135.128.9, 200.35.79.41, 200.35.79.41"
anon.inf.tu-dresden.de,NOERROR,No,"200.35.79.41, 141.76.46.138, 200.35.79.41, 200.35.79.41"
untappd.com,NOERROR,No,"200.35.79.41, 172.67.7.135, 104.22.37.93, 104.22.36.93, 200.35.79.41, 200.35.79.41"
signal.org,NOERROR,No,"200.35.79.41, 104.18.11.47, 104.18.10.47, 200.35.79.41, 200.35.79.41"
www.urduvoa.com,NOERROR,No,"200.35.79.41, 23.39.128.234, 200.35.79.41, 200.35.79.41"
certbot.eff.org,NOERROR,No,"200.35.79.41, 199.232.176.201, 200.35.79.41, 200.35.79.41"
www.reuters.com,NOERROR,No,"200.35.79.41, 18.238.243.129, 18.238.243.92, 18.238.243.94, 18.238.243.24, 200.35.79.41, 200.35.79.41"
btguard.com,NOERROR,No,"200.35.79.41, 209.44.102.196, 200.35.79.41, 200.35.79.41"
www.meetme.com,NOERROR,No,"200.35.79.41, 104.18.34.8, 172.64.153.248, 200.35.79.41, 200.35.79.41"
www.noticierodigital.com,NOERROR,No,"200.35.79.41, 104.25.90.47, 172.67.81.150, 104.25.89.47, 200.35.79.41, 200.35.79.41"
eldiario.com,NOERROR,No,"200.35.79.41, 172.67.69.116, 104.26.7.181, 104.26.6.181, 200.35.79.41, 200.35.79.41"
www.lemonde.fr,NOERROR,No,"200.35.79.41, 199.232.178.217, 200.35.79.41, 200.35.79.41"
www.irna.ir,NOERROR,No,"200.35.79.41, 185.143.235.201, 185.143.232.201, 200.35.79.41, 200.35.79.41"
www.foxnews.com,NOERROR,No,"200.35.79.41, 23.221.214.139, 23.221.214.167, 200.35.79.41, 200.35.79.41"
hivemicro.com,NOERROR,No,"200.35.79.41, 18.239.83.64, 18.239.83.84, 18.239.83.65, 18.239.83.74, 200.35.79.41, 200.35.79.41"
parley.la,NOERROR,No,"200.35.79.41, 104.22.0.41, 172.67.27.64, 104.22.1.41, 200.35.79.41, 200.35.79.41"
www.tuazar.com,NOERROR,No,"200.35.79.41, 104.24.26.52, 104.24.27.52, 172.67.81.133, 200.35.79.41, 200.35.79.41"
www.b1tlydns02io.com,NOERROR,No,"200.35.79.41, 15.197.212.58, 200.35.79.41, 200.35.79.41"
www.elcomercio.com,NOERROR,No,"200.35.79.41, 104.22.19.158, 104.22.18.158, 172.67.11.164, 200.35.79.41, 200.35.79.41"
moondash.co.in,NOERROR,No,"200.35.79.41, 103.224.182.253, 200.35.79.41, 200.35.79.41"
www.helvetas.ch,NOERROR,No,"200.35.79.41, 195.15.229.132, 200.35.79.41, 200.35.79.41"
www.ariannelingerie.com,NOERROR,No,"200.35.79.41, 23.227.38.74, 200.35.79.41, 200.35.79.41"
www.isa.org.jm,NOERROR,No,"200.35.79.41, 3.219.124.99, 200.35.79.41, 200.35.79.41"
www.collegehumor.com,NOERROR,No,"200.35.79.41, 3.33.139.32, 200.35.79.41, 200.35.79.41, 200.35.79.41"
www.schwarzreport.org,NOERROR,No,"200.35.79.41, 104.198.64.25, 200.35.79.41, 200.35.79.41"
www.musixmatch.com,NOERROR,No,"200.35.79.41, 199.232.178.49, 200.35.79.41, 200.35.79.41"
www.match.com,NOERROR,No,"200.35.79.41, 208.83.242.43, 200.35.79.41, 200.35.79.41"
rcr.tv,NOERROR,No,"200.35.79.41, 104.21.48.1, 104.21.64.1, 104.21.112.1, 104.21.80.1, 104.21.16.1, 104.21.32.1, 104.21.96.1, 200.35.79.41, 200.35.79.41"
turbobit.net,NOERROR,No,"200.35.79.41, 212.192.240.178, 200.35.79.41, 200.35.79.41"
epmundo.com,NOERROR,No,"200.35.79.41, 51.81.196.71, 200.35.79.41, 200.35.79.41"
www.excite.com,NOERROR,No,"200.35.79.41, 199.232.178.114, 200.35.79.41, 200.35.79.41"
www.ectaco.com,NOERROR,No,"200.35.79.41, 158.69.42.114, 200.35.79.41, 200.35.79.41"
exitosfm.com,NOERROR,No,"200.35.79.41, 205.178.189.131, 200.35.79.41, 200.35.79.41"
www.transwhiz.com,NOERROR,No,"200.35.79.41, 13.77.200.41, 200.35.79.41, 200.35.79.41"
www.controlciudadano.org,NOERROR,No,"200.35.79.41, 107.180.117.154, 200.35.79.41, 200.35.79.41"
www.starlink.com,NOERROR,No,"200.35.79.41, 151.101.1.143, 151.101.65.143, 151.101.129.143, 151.101.193.143, 200.35.79.41, 200.35.79.41"
www.spiegel.de,NOERROR,No,"200.35.79.41, 128.65.210.181, 128.65.210.183, 128.65.210.185, 128.65.210.180, 128.65.210.182, 128.65.210.184, 200.35.79.41, 200.35.79.41"
www.protest.net,NOERROR,No,"200.35.79.41, 104.21.67.135, 172.67.176.234, 200.35.79.41, 200.35.79.41"
thehiddenwiki.org,NOERROR,No,"200.35.79.41, 185.247.225.40, 200.35.79.41, 200.35.79.41"
www.lesbiansubmission.com,NOERROR,No,"200.35.79.41, 54.37.190.57, 200.35.79.41, 200.35.79.41"
www.delicates.co.uk,NOERROR,No,"200.35.79.41, 162.255.119.211, 200.35.79.41, 200.35.79.41"
www.alqassam.ps,NOERROR,No,"200.35.79.41, 185.231.114.218, 200.35.79.41, 200.35.79.41"
www.hanes.com,NOERROR,No,"200.35.79.41, 199.232.177.154, 200.35.79.41, 200.35.79.41"
web.archive.org,NOERROR,No,"200.35.79.41, 207.241.237.3, 200.35.79.41, 200.35.79.41"
earth-liberation-front.org,NOERROR,No,"200.35.79.41, 216.98.9.104, 200.35.79.41, 200.35.79.41"
indymedia.org,NOERROR,No,"200.35.79.41, 204.13.164.87, 200.35.79.41, 200.35.79.41"
www.theatlantic.com,NOERROR,No,"200.35.79.41, 146.75.126.133, 200.35.79.41, 200.35.79.41"
tdov.org,NOERROR,No,"200.35.79.41, 162.241.253.126, 200.35.79.41, 200.35.79.41"
www.noticiaypunto.com,NXDOMAIN,Sí,"200.35.79.41, 200.35.79.41, 200.35.79.41"
www.vivoplay.net,NXDOMAIN,Sí,"200.35.79.41, 200.35.79.41, 200.35.79.41"
lamananadigital.com,NOERROR,No,"200.35.79.41, 104.22.54.167, 172.67.14.114, 104.22.55.167, 200.35.79.41, 200.35.79.41"
salariodignovzla.com,NOERROR,No,"200.35.79.41, 200.35.79.41, 200.35.79.41"
breached.vc,NOERROR,No,"200.35.79.41, 52.223.39.56, 200.35.79.41, 200.35.79.41"
www.pinkcupid.com,NOERROR,No,"200.35.79.41, 23.10.103.128, 200.35.79.41, 200.35.79.41"
www.cinecalidad.to,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
www.ona.gob.ve,UNKNOWN,No,200.35.79.41
www.blueskyswimwear.com,NOERROR,No,"200.35.79.41, 198.185.159.144, 198.49.23.144, 198.185.159.145, 198.49.23.145, 200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
www.unifertes.com,UNKNOWN,No,200.35.79.41
www.libgen.tw,NOERROR,No,"200.35.79.41, 199.59.243.228, 200.35.79.41, 200.35.79.41"
www.mamma.com,NOERROR,No,"200.35.79.41, 103.224.182.22, 200.35.79.41, 200.35.79.41"
hornet.com,NOERROR,No,"200.35.79.41, 18.239.83.32, 18.239.83.119, 18.239.83.23, 18.239.83.29, 200.35.79.41, 200.35.79.41"
ocsp.int-x3.letsencrypt.org,NXDOMAIN,Sí,"200.35.79.41, 200.35.79.41, 200.35.79.41"
www.apufat.org,NOERROR,No,"200.35.79.41, 104.21.48.52, 172.67.178.204, 200.35.79.41, 200.35.79.41"
www.gamespot.com,NOERROR,No,"200.35.79.41, 199.232.176.194, 200.35.79.41, 200.35.79.41"
www.walmart.com,NOERROR,No,"200.35.79.41, 23.201.90.29, 200.35.79.41, 200.35.79.41"
www.asambleanacional.gob.ve,NOERROR,No,"200.35.79.41, 190.202.87.221, 200.35.79.41, 200.35.79.41"
www.radicalparty.org,NOERROR,No,"200.35.79.41, 31.31.41.108, 200.35.79.41, 200.35.79.41"
www.jihadwatch.org,NOERROR,No,"200.35.79.41, 192.124.249.11, 200.35.79.41, 200.35.79.41"
albaciudad.org,NOERROR,No,"200.35.79.41, 190.9.132.13, 200.35.79.41, 200.35.79.41"
4genderjustice.org,NOERROR,No,"200.35.79.41, 78.47.166.17, 200.35.79.41, 200.35.79.41"
clubhouse.pubnub.com,NOERROR,No,"200.35.79.41, 54.175.191.200, 54.175.191.201, 200.35.79.41, 200.35.79.41"
afterellen.com,NOERROR,No,"200.35.79.41, 172.67.71.148, 104.26.15.52, 104.26.14.52, 200.35.79.41, 200.35.79.41"
www.linkedin.com,NOERROR,No,"200.35.79.41, 104.18.41.41, 172.64.146.215, 200.35.79.41, 200.35.79.41"
foursquare.com,NOERROR,No,"200.35.79.41, 151.101.194.132, 151.101.66.132, 151.101.130.132, 151.101.2.132, 200.35.79.41, 200.35.79.41"
telegram.org,NOERROR,No,"200.35.79.41, 149.154.167.99, 200.35.79.41, 200.35.79.41"
acnudh.org,NOERROR,No,"200.35.79.41, 172.67.185.240, 104.21.36.55, 200.35.79.41, 200.35.79.41"
www.yubo.live,NOERROR,No,"200.35.79.41, 104.18.19.23, 104.18.18.23, 200.35.79.41, 200.35.79.41"
www.trendsmap.com,NOERROR,No,"200.35.79.41, 149.28.165.92, 200.35.79.41, 200.35.79.41"
www.hootsuite.com,NOERROR,No,"200.35.79.41, 66.33.60.130, 76.76.21.61, 200.35.79.41, 200.35.79.41"
weibo.com,NOERROR,No,"200.35.79.41, 36.51.224.126, 36.51.224.123, 200.35.79.41, 200.35.79.41"
triller.co,NOERROR,No,"200.35.79.41, 18.239.83.77, 18.239.83.106, 18.239.83.57, 18.239.83.25, 200.35.79.41, 200.35.79.41"
myspace.com,NOERROR,No,"200.35.79.41, 34.111.176.156, 200.35.79.41, 200.35.79.41"
mstdn.jp,NOERROR,No,"200.35.79.41, 172.67.153.131, 104.21.3.103, 200.35.79.41, 200.35.79.41"
elpha.com,NOERROR,No,"200.35.79.41, 18.239.94.15, 18.239.94.49, 18.239.94.73, 18.239.94.47, 200.35.79.41, 200.35.79.41"
blogmarks.net,NOERROR,No,"200.35.79.41, 172.67.163.64, 104.21.41.81, 200.35.79.41, 200.35.79.41"
www.whatsapp.com,NOERROR,No,"200.35.79.41, 157.240.14.52, 200.35.79.41, 200.35.79.41"
www.opinionynoticias.com,NOERROR,No,"200.35.79.41, 172.67.160.80, 104.21.82.174, 200.35.79.41, 200.35.79.41"
observatoriodefinanzas.com,NOERROR,No,"200.35.79.41, 200.35.79.41, 200.35.79.41"
mail.yahoo.com,NOERROR,No,"200.35.79.41, 200.152.173.205, 200.152.173.204, 200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
fundacionlasalle.org.ve,NOERROR,No,"200.35.79.41, 99.83.175.80, 200.35.79.41, 200.35.79.41"
www.directvplay.com,NXDOMAIN,Sí,"200.35.79.41, 200.35.79.41, 200.35.79.41"
www.globalfire.tv,NOERROR,No,"200.35.79.41, 68.65.122.111, 200.35.79.41, 200.35.79.41"
www.shazam.com,NOERROR,No,"200.35.79.41, 199.232.177.80, 200.35.79.41, 200.35.79.41"
www.buddhanet.net,NOERROR,No,"200.35.79.41, 104.21.32.1, 104.21.64.1, 104.21.48.1, 104.21.96.1, 104.21.112.1, 104.21.16.1, 104.21.80.1, 200.35.79.41, 200.35.79.41"
ren.tv,NOERROR,No,"200.35.79.41, 185.178.208.3, 200.35.79.41, 200.35.79.41"
www.nature.org,NOERROR,No,"200.35.79.41, 23.223.194.138, 23.223.194.141, 200.35.79.41, 200.35.79.41"
www.out.com,NOERROR,No,"200.35.79.41, 199.232.177.91, 200.35.79.41, 200.35.79.41"
nuvipa.org,NOERROR,No,"200.35.79.41, 104.21.51.48, 172.67.221.103, 200.35.79.41, 200.35.79.41"
www.quepasa.com.ve,NOERROR,No,"200.35.79.41, 172.67.212.21, 104.21.93.164, 200.35.79.41, 200.35.79.41"
www.zeit.de,NOERROR,No,"200.35.79.41, 199.232.177.55, 200.35.79.41, 200.35.79.41"
www.fvmaestros.org,NOERROR,No,"200.35.79.41, 151.80.251.164, 200.35.79.41, 200.35.79.41"
capriles.tv,NOERROR,No,"200.35.79.41, 200.35.79.41, 200.35.79.41"
www.ipair.com,NOERROR,No,"200.35.79.41, 18.239.36.76, 18.239.36.91, 18.239.36.120, 18.239.36.110, 200.35.79.41, 200.35.79.41"
www.undp.org,NOERROR,No,"200.35.79.41, 23.221.212.209, 23.221.212.217, 200.35.79.41, 200.35.79.41"
occupystreams.org,NOERROR,No,"200.35.79.41, 104.21.80.1, 104.21.16.1, 104.21.48.1, 104.21.32.1, 104.21.96.1, 104.21.64.1, 104.21.112.1, 200.35.79.41, 200.35.79.41"
www.tucarro.com.ve,NOERROR,No,"200.35.79.41, 18.238.243.21, 18.238.243.35, 18.238.243.27, 18.238.243.102, 200.35.79.41, 200.35.79.41"
www.accsi.org.ve,NOERROR,No,"200.35.79.41, 104.245.201.38, 200.35.79.41, 200.35.79.41"
www.telemundo.com,NOERROR,No,"200.35.79.41, 104.86.165.63, 200.35.79.41, 200.35.79.41"
acacias.org.ve,NOERROR,No,"200.35.79.41, 201.46.120.50, 200.35.79.41, 200.35.79.41"
fncancer.org.ve,NOERROR,No,"200.35.79.41, 200.58.110.67, 200.35.79.41, 200.35.79.41, 200.35.79.41"
www.pcgamer.com,NOERROR,No,"200.35.79.41, 199.232.178.114, 200.35.79.41, 200.35.79.41"
khilafah.net,NOERROR,No,"200.35.79.41, 159.100.29.48, 200.35.79.41, 200.35.79.41"
caiv.org,NOERROR,No,"200.35.79.41, 107.190.141.2, 200.35.79.41, 200.35.79.41"
www.martus.org,NOERROR,No,"200.35.79.41, 18.239.50.66, 18.239.50.62, 18.239.50.28, 18.239.50.83, 200.35.79.41, 200.35.79.41"
www.tvvnetwork.com,NOERROR,No,"200.35.79.41, 34.149.87.45, 200.35.79.41, 200.35.79.41"
www.sida.se,NOERROR,No,"200.35.79.41, 51.20.16.33, 13.50.229.107, 200.35.79.41, 200.35.79.41"
www.vecinabellaxxx.com,NOERROR,No,"200.35.79.41, 104.21.28.53, 172.67.144.67, 200.35.79.41, 200.35.79.41"
sumate.org,NOERROR,No,"200.35.79.41, 104.161.23.62, 200.35.79.41, 200.35.79.41"
www.elmundo.es,NOERROR,No,"200.35.79.41, 146.75.125.50, 200.35.79.41, 200.35.79.41"
www.state.gov,NOERROR,No,"200.35.79.41, 18.238.243.106, 18.238.243.29, 18.238.243.43, 18.238.243.101, 200.35.79.41, 200.35.79.41"
isaalmasih.net,NOERROR,No,"200.35.79.41, 45.56.91.230, 200.35.79.41, 200.35.79.41"
www.wilpf.org,NOERROR,No,"200.35.79.41, 5.182.248.186, 200.35.79.41, 200.35.79.41"
www.omct.org,NOERROR,No,"200.35.79.41, 84.16.78.100, 200.35.79.41, 200.35.79.41"
www.nytimes.com,NOERROR,No,"200.35.79.41, 199.232.177.164, 200.35.79.41, 200.35.79.41"
noticias.com,NOERROR,No,"200.35.79.41, 200.35.79.41, 200.35.79.41"
www.acsol.org,NOERROR,No,"200.35.79.41, 76.223.54.146, 13.248.169.48, 200.35.79.41, 200.35.79.41"
www.debian.org,NOERROR,No,"200.35.79.41, 200.17.202.197, 200.35.79.41, 200.35.79.41"
coronavirus.app,NOERROR,No,"200.35.79.41, 151.101.65.195, 151.101.1.195, 200.35.79.41, 200.35.79.41"
bodegonline.net,NOERROR,No,"200.35.79.41, 204.93.224.198, 200.35.79.41, 200.35.79.41"
www.wechat.com,NOERROR,No,"200.35.79.41, 43.159.94.110, 200.35.79.41, 200.35.79.41"
www.viber.com,NOERROR,No,"200.35.79.41, 23.61.53.187, 200.35.79.41, 200.35.79.41"
www.snapchat.com,NOERROR,No,"200.35.79.41, 34.149.46.130, 200.35.79.41, 200.35.79.41"
www.inbox.com,NOERROR,No,"200.35.79.41, 167.99.248.199, 200.35.79.41, 200.35.79.41"
www.hrusa.org,NOERROR,No,"200.35.79.41, 103.224.182.247, 200.35.79.41, 200.35.79.41"
www.ft.com,NOERROR,No,"200.35.79.41, 199.232.178.46, 200.35.79.41, 200.35.79.41"
www.cbsnews.com,NOERROR,No,"200.35.79.41, 151.101.13.188, 200.35.79.41, 200.35.79.41"
www.eff.org,NOERROR,No,"200.35.79.41, 199.232.176.201, 200.35.79.41, 200.35.79.41"
www.ifc.org,NOERROR,No,"200.35.79.41, 18.239.18.121, 18.239.18.26, 18.239.18.107, 18.239.18.113, 200.35.79.41, 200.35.79.41"
dweb.link,NOERROR,No,"200.35.79.41, 209.94.90.2, 209.94.90.3, 200.35.79.41, 200.35.79.41"
buscadorprimaria2023.com,NOERROR,No,"200.35.79.41, 104.21.80.1, 104.21.32.1, 104.21.48.1, 104.21.64.1, 104.21.16.1, 104.21.96.1, 104.21.112.1, 200.35.79.41, 200.35.79.41"
badoo.com,NOERROR,No,"200.35.79.41, 31.222.75.112, 200.35.79.41, 200.35.79.41"
www.rockstargames.com,NOERROR,No,"200.35.79.41, 23.10.98.94, 200.35.79.41, 200.35.79.41"
www.gofundme.com,NOERROR,No,"200.35.79.41, 18.239.94.30, 18.239.94.41, 18.239.94.32, 18.239.94.46, 200.35.79.41, 200.35.79.41"
vecaraota.com,NOERROR,No,"200.35.79.41, 200.35.79.41, 200.35.79.41"
bravotube.tv,NOERROR,No,"200.35.79.41, 172.67.130.176, 104.21.3.122, 200.35.79.41, 200.35.79.41"
www.khanacademy.org,NOERROR,No,"200.35.79.41, 199.232.177.42, 200.35.79.41, 200.35.79.41"
www.glasgow.com.ve,NOERROR,No,"200.35.79.41, 107.190.141.2, 200.35.79.41, 200.35.79.41"
www.aporrea.org,NXDOMAIN,Sí,"200.35.79.41, 200.35.79.41, 200.35.79.41"
www.privacytools.io,NOERROR,No,"200.35.79.41, 104.21.64.1, 104.21.96.1, 104.21.16.1, 104.21.80.1, 104.21.32.1, 104.21.112.1, 104.21.48.1, 200.35.79.41, 200.35.79.41"
www.vtv.gob.ve,NOERROR,No,"200.35.79.41, 45.60.25.135, 200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
www.museomarino.com,UNKNOWN,No,200.35.79.41
www.panfletonegro.com,NOERROR,No,"200.35.79.41, 104.21.112.1, 104.21.16.1, 104.21.80.1, 104.21.48.1, 104.21.32.1, 104.21.64.1, 104.21.96.1, 200.35.79.41, 200.35.79.41"
www.diariolavoz.net,NOERROR,No,"200.35.79.41, 104.21.32.1, 104.21.80.1, 104.21.96.1, 104.21.16.1, 104.21.64.1, 104.21.48.1, 104.21.112.1, 200.35.79.41, 200.35.79.41"
www.clubhouse.com,NOERROR,No,"200.35.79.41, 104.18.21.69, 104.18.20.69, 200.35.79.41, 200.35.79.41"
d3l0kqj5h9z9zs.cloudfront.net,NOERROR,No,"200.35.79.41, 200.35.79.41, 200.35.79.41"
www.idea.int,NOERROR,No,"200.35.79.41, 18.238.243.3, 18.238.243.24, 18.238.243.52, 18.238.243.76, 200.35.79.41, 200.35.79.41"
www.icij.org,NOERROR,No,"200.35.79.41, 108.156.60.80, 108.156.60.98, 108.156.60.108, 108.156.60.65, 200.35.79.41, 200.35.79.41"
www.csmonitor.com,NOERROR,No,"200.35.79.41, 18.239.18.80, 18.239.18.81, 18.239.18.4, 18.239.18.118, 200.35.79.41, 200.35.79.41"
www.facebook.com,UNKNOWN,No,200.35.79.41
www.douyin.com,NXDOMAIN,Sí,"200.35.79.41, 200.35.79.41, 200.35.79.41"
redunivenezuela.com,NOERROR,No,"200.35.79.41, 104.21.53.152, 172.67.214.155, 200.35.79.41, 200.35.79.41"
noticias.caracoltv.com,NOERROR,No,"200.35.79.41, 52.27.181.61, 44.236.195.95, 200.35.79.41, 200.35.79.41"
www.bacardi.com,NOERROR,No,"200.35.79.41, 141.193.213.11, 141.193.213.10, 200.35.79.41, 200.35.79.41"
canna.to,NOERROR,No,"200.35.79.41, 46.148.26.194, 200.35.79.41, 200.35.79.41"
www.cima360news.com,NOERROR,No,"200.35.79.41, 148.135.128.224, 200.35.79.41, 200.35.79.41"
www.cannabisn24.com,NOERROR,No,"200.35.79.41, 148.135.128.32, 200.35.79.41, 200.35.79.41"
www.usatoday.com,NOERROR,No,"200.35.79.41, 199.232.178.62, 200.35.79.41, 200.35.79.41"
d1zjwmfdso4x7i.cloudfront.net,NOERROR,No,"200.35.79.41, 200.35.79.41, 200.35.79.41"
d1zjwmfdso4x7i.cloudfront.net,NOERROR,No,"200.35.79.41, 200.35.79.41, 200.35.79.41"
www.carbonmap.org,NOERROR,No,"200.35.79.41, 18.238.243.113, 18.238.243.62, 18.238.243.50, 18.238.243.92, 200.35.79.41, 200.35.79.41"
www.banesco.com.pa,NOERROR,No,"200.35.79.41, 18.239.94.95, 18.239.94.11, 18.239.94.125, 18.239.94.14, 200.35.79.41, 200.35.79.41"
www.akdn.org,NOERROR,No,"200.35.79.41, 18.238.243.72, 18.238.243.12, 18.238.243.66, 18.238.243.81, 200.35.79.41, 200.35.79.41"
metasploit.com,NOERROR,No,"200.35.79.41, 18.239.69.75, 18.239.69.106, 18.239.69.98, 18.239.69.9, 200.35.79.41, 200.35.79.41"
www.un.int,NOERROR,No,"200.35.79.41, 157.150.185.54, 200.35.79.41, 200.35.79.41"
www.el-carabobeno.com,NOERROR,No,"200.35.79.41, 200.35.79.41, 200.35.79.41"
getpocket.com,NOERROR,No,"200.35.79.41, 18.239.36.56, 18.239.36.77, 18.239.36.109, 18.239.36.105, 200.35.79.41, 200.35.79.41"
www.ushmm.org,NOERROR,No,"200.35.79.41, 18.239.36.84, 18.239.36.2, 18.239.36.43, 18.239.36.51, 200.35.79.41, 200.35.79.41"
comisiondeprimariave.org,NOERROR,No,"200.35.79.41, 200.35.79.41, 200.35.79.41"
letsencrypt.org,NOERROR,No,"200.35.79.41, 18.230.27.1, 18.229.23.62, 200.35.79.41, 200.35.79.41"
vho.org,NOERROR,No,"200.35.79.41, 104.21.73.171, 172.67.164.84, 200.35.79.41, 200.35.79.41"
www.consultaporvzla.com,NOERROR,No,"200.35.79.41, 153.92.10.69, 200.35.79.41, 200.35.79.41"
www.consultaporvzla.com,NOERROR,No,"200.35.79.41, 153.92.10.69, 200.35.79.41, 200.35.79.41"
consultaporvzla.com,NOERROR,No,"200.35.79.41, 153.92.10.69, 200.35.79.41, 200.35.79.41"
consultaporvzla.com,NOERROR,No,"200.35.79.41, 153.92.10.69, 200.35.79.41, 200.35.79.41"
www.minuto30.com,NXDOMAIN,Sí,"200.35.79.41, 200.35.79.41, 200.35.79.41"
ww12.quelacreo.com,NOERROR,No,"200.35.79.41, 99.83.136.84, 75.2.73.197, 200.35.79.41, 200.35.79.41"
www.amavida.org.ve,NOERROR,No,"200.35.79.41, 162.241.85.201, 200.35.79.41, 200.35.79.41"
